TI831061A,TI831061B,TI831060A,TI831060B,XSI831090,XSI831091,XSI831092,LSI831010,LSI831011,LSI831012,PZI831003,PZI831004,PZI831005,TI831001,FI821002,PI821019,TSI821017,TSI821018,TSI821019,PZI831006,PZI831007,PZI831008,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PX8310_1_NM1/NUM1.PV,PSI831047,PSI831048,PSI831049,TSI831042,TSI831043,TSI831044,OutsideTemperature,VSI831092A
61.4,64.2000046,65.4,61.9,-0.012112498,-0.008387506,0.00751245,239.669983,231.5089,230.6,17.3739071,17.400156,17.4003124,304.832184,129.983871,49.6903954,418.65,419.0969,419.021881,4.59205,4.63535,4.6232,184.722214,82.4,83.9,87.4,75.9,16.98625,20.95875,26.51375,20.025,6168.89551,84.3,83.1,5.55250025,8.44125,8.40875,87,86.5,0,2.10245,2.0873,2.0839,46.9143753,46.7125,46.9106255,27.91875076,5.99125
61.7,64.7000046,65.4,62,-0.014150024,-0.010437489,0.005475044,228.76001,219.9317,219.84,17.3585949,17.3798428,17.385,305.2662,129.718658,49.5963554,418.243744,418.6906,418.715637,4.61975,4.66145,4.64435,184.259262,82.7000046,84.3,87.4,76.3,16.98625,20.79625,26.75875,20.1475,6176.765,84.4,83.3,5.43,8.4,8.49,87.1,86.6,0,2.099175,2.080775,2.079025,47.1787529,46.9775,47.1556244,28.57500076,5.86875
61.7,64.8,65.2000046,61.9,-0.016600013,-0.012462497,0.003437519,219.155,206.5615,209.559982,17.3585949,17.39,17.385,305.2662,129.444427,49.40828,418.65,419.0969,419.125,4.6051,4.6517,4.6346,184.143509,82.6,84.2000046,87.3,76.3,16.9037514,21.12125,26.4324989,20.10625,6179.90332,84.3,83.2000046,5.3475,8.72625,8.81625,87.1,86.7000046,0,2.1008,2.08565,2.08065,47.1381264,46.9368744,47.0943756,29.24687576,5.91
61.9,65.1,65,61.9,-0.019037485,-0.01532501,0.000587463,206.775,196.128036,196.84,17.4043751,17.4307823,17.4309387,304.398132,130.060959,49.5587425,417.8375,418.078125,418.103119,4.6002,4.6435,4.6362,183.564819,82.6,84,87.2000046,76.3,16.86375,20.715,26.59625,19.9849987,6172.082,84.5,83.3,5.51125,8.4,8.5725,87.3,86.8,0,2.1008,2.0824,2.07985,47.1993752,47.0181274,47.2168732,30.06562614,5.91
62,65.2000046,65,61.9,-0.019437492,-0.01532501,0.000174999,193.75,183.087463,183.14,17.3942184,17.4154682,17.4206238,305.555542,129.98616,49.5399323,418.65,418.893768,418.818756,4.62625,4.668,4.65415,184.722214,82.7000046,83.9,87.2000046,76.3,16.5775,20.7550011,26.51375,19.9037514,6172.082,84.5,83.4,5.5925,8.645,8.65375,87.4,86.9,0,2.1008,2.080775,2.077375,47.2606239,47.1,47.2981262,30.67187309,5.95125
62.1000023,65.3,65,62,-0.019850016,-0.016550005,-0.001049995,257.91,252.375824,253.765015,17.3331261,17.359375,17.3543758,304.832184,128.9599,49.5587425,418.040619,418.384369,418.309357,4.59045,4.63045,4.61665,183.912033,82.9,84,87.6,76.4,16.945,21.28375,26.4324989,19.8625,6172.082,84.4,83.3,5.51125,8.645,8.65375,87.3,86.8,0,2.1008,2.080775,2.079025,47.3618736,47.1812477,47.359375,30.42187309,5.8275
62.1000023,65.5,64.9,61.9,-0.021887481,-0.018175006,-0.002674997,403.324982,410.8405,411.16,17.40953,17.4257813,17.4257813,306.134247,129.774384,49.84086,419.056244,419.609375,419.53125,4.64905,4.6892,4.6688,185.185181,82.8,84,87.5,76.4,17.19,21.1625,26.35125,19.82125,6168.89551,84.6,83.5,5.51125,8.48125,8.65375,87.5,87,0,2.1008,2.0824,2.079025,47.3618736,47.1812477,47.359375,30.42812729,5.95125
62.5,65.9,65.1,62.1000023,-0.023100019,-0.0194,-0.003899992,437.685,448.8285,450.31,17.3179684,17.3492184,17.3543758,304.832184,128.519882,49.67159,418.040619,418.384369,418.309357,4.60345,4.64025,4.62805,183.680557,83.1,84.1,87.8,76.7000046,17.19,21.1625,26.1074982,19.7799988,6168.89551,84.6,83.6,5.43,8.88875,8.695,87.5,87,0,2.0951,2.075875,2.074125,47.72875,47.54875,47.7068748,30.703125,5.91
62.2,65.7000046,64.8,61.9,-0.024325013,-0.020212472,-0.004299998,427.099976,436.926636,437.585022,17.3382816,17.3746872,17.3748436,304.6875,129.562119,49.74682,418.243744,418.5875,418.512482,4.61485,4.65985,4.64435,184.606476,82.8,83.7000046,87.5,76.4,17.19,21,26.35125,19.94375,6172.082,84.6,83.5,5.43,8.48125,8.65375,87.5,87,0,2.1,2.080775,2.077375,47.3825,47.2225,47.38,31.79999924,5.7875
62.3,65.9,64.7000046,61.9,-0.026362479,-0.022262514,-0.006749988,412.28,419.970428,420.295,17.3535938,17.3746872,17.3748436,305.2662,129.58902,49.65278,418.446869,418.6906,418.818756,4.6002,4.65005,4.63945,184.722214,83,84,87.5,76.5,17.14875,21.1625,26.63625,19.8625,6178.3584,84.6,83.5,5.43,8.4,8.5725,87.5,87,0,2.098375,2.0775,2.077375,47.4437523,47.2631264,47.4206238,32.03125,5.91
62.4,66.1,64.7000046,61.9,-0.026362479,-0.02266252,-0.007162511,400.07,406.6052,407.9,17.3382816,17.35422,17.3543758,305.4109,129.657227,49.5587425,418.446869,418.790649,418.715637,4.6181,4.6582,4.6411,184.722214,82.9,84,87.4,76.6,17.3112488,21.28375,26.35125,19.9037514,6168.89551,84.7000046,83.6,5.5925,8.44125,8.5725,87.6,87.1,0,2.098375,2.0775,2.07575,47.484375,47.3037529,47.5431252,31.55624771,5.8275
62.4,66.1,64.7000046,61.9,-0.02717501,-0.023074985,-0.007574975,386.065,391.931427,392.89502,17.3535938,17.3848438,17.3748436,305.555542,129.494247,49.5023155,418.243744,418.5875,418.612518,4.5953,4.6435,4.6297,184.490738,83,84,87.5,76.5,16.9037514,20.9187489,26.18875,19.82125,6175.22,84.6,83.5,5.3475,8.645,8.5725,87.6,87.1,0,2.099175,2.07915,2.077375,47.484375,47.2631264,47.4618759,32.66562653,5.99125
62.3,66.2000046,64.9,61.9,-0.027575016,-0.02184999,-0.006749988,372.06,377.097839,377.885,17.26703,17.2931252,17.2931252,306.857635,123.005157,49.6903954,419.259369,419.609375,419.53125,4.50905,4.5457,4.53675,184.722214,83.1,83.7000046,88.2000046,76.4,17.475,21.24375,26.0262489,20.06625,6172.082,83.9,82.9,5.67375,8.7675,8.89875,86.9,86.5,0,2.09675,2.080775,2.079025,47.484375,47.345,47.5025,32.390625,5.91
62.5,66.4,64.6,61.8,-0.030025005,-0.02511251,-0.010424972,356.915,361.445129,362.555,17.3585949,17.3798428,17.385,304.542816,126.147469,50.2358246,417.228119,417.568756,417.493774,4.623,4.6631,4.63785,183.680557,83.2000046,83.7000046,88.3,76.4,17.10875,20.34875,25.7012482,19.6575,6175.22,84,82.9,5.43,8.685,8.940001,87.1,86.6,0,2.1008,2.080775,2.079025,47.4637527,47.3037529,47.4818726,32.984375,6.03250027
62.7,66.8,64.2000046,61.6000023,-0.03490001,-0.030012488,-0.015725017,345.355,349.5433,350.81,17.4348431,17.4562511,17.4614067,304.6875,126.997566,49.6903954,418.040619,418.181244,418.309357,4.6881,4.7365,4.7161,184.490738,83,83.7000046,87.8,76.5,17.19,21,26.3112488,19.9849987,6175.22,83.8,82.7000046,5.43,8.5225,8.89875,86.9,86.5,0,2.099175,2.080775,2.079025,47.5043755,47.2631264,47.4818726,32.97187424,5.95125
62.6000023,66.9,64.4,61.6000023,-0.035312474,-0.0291875,-0.014912486,330.86,334.869537,336.135,17.3331261,17.359375,17.3748436,305.121521,124.806335,49.822052,418.243744,418.4875,418.512482,4.61975,4.65985,4.646,184.027771,83.1,83.7000046,88.2000046,76.5,17.23,20.34875,25.945,19.82125,6178.3584,83.7000046,82.7000046,5.55250025,8.5625,8.98,86.9,86.4,0,2.10245,2.080775,2.082275,47.4437523,47.2631264,47.44125,33.00312424,5.91
62.5,66.5,64.5,61.7,-0.030425012,-0.02511251,-0.010837495,320.764984,323.132538,323.9,17.2925,17.32875,17.32375,306.278931,124.990685,49.8784752,418.65,418.996857,418.918762,4.60345,4.6435,4.6313,185.300919,83.1,83.7000046,88.2000046,76.4,17.5162487,21.24375,26.0262489,19.9849987,6179.90332,83.8,82.7000046,5.67375,8.8075,8.940001,86.9,86.4,0,2.09675,2.080775,2.077375,47.5043755,47.3037529,47.5025,31.44062424,6.07375
62.5,66.4,64.4,61.7,-0.030425012,-0.026337504,-0.011650026,306.11,306.9904,308.080017,17.3382816,17.35422,17.3543758,306.278931,125.086372,49.40828,418.853119,419.0969,419.125,4.61,4.6533,4.6411,185.300919,83,83.7000046,87.9,76.4,17.27125,20.79625,25.945,19.7799988,6175.22,83.6,82.6,5.63375,8.60375,8.81625,86.7000046,86.3,0,2.1008,2.081575,2.07495,47.3825,47.1812477,47.4,30.34687614,5.95125
62.9,66.7000046,64.9,62.1000023,-0.02798748,-0.023487508,-0.008387506,290.475,289.220032,289.81,17.3382816,17.369688,17.369688,305.8449,125.252457,49.67159,417.9375,418.28125,418.309357,4.61,4.6533,4.63945,184.722214,83.4,84,88.1,76.8,17.55625,21.1625,25.9849987,19.82125,6172.082,84,83,5.5925,8.685,8.65375,87,86.6,0,2.095925,2.0824,2.07985,47.8506241,47.6506271,47.8293762,30.36875153,5.91
62.1000023,66,64.3,61.5,-0.029612482,-0.024699986,-0.010012507,277.125,275.200562,276.275,17.328125,17.359375,17.364687,305.555542,124.701767,49.822052,417.8375,418.078125,418.309357,4.6165,4.65005,4.63785,184.606476,83,83.7000046,88.1,76.2000046,17.475,20.67375,26.0262489,19.94375,6176.765,83.5,82.5,5.51125,8.685,8.89875,86.7000046,86.3,0,2.107325,2.0873,2.08555,47.0775,46.8956261,47.07375,29.87500191,5.86875
61.9,65.6,64.2000046,61.3,-0.02880001,-0.02429998,-0.009199977,263.77002,257.919678,258.985,17.3078117,17.32875,17.3340626,305.4109,124.397591,50.02894,417.8375,418.181244,418.103119,4.61,4.6533,4.64435,184.606476,83,83.6,88.2000046,76,17.39375,20.9187489,25.9849987,20.025,6173.627,83.3,82.2000046,5.51125,8.645,8.98,86.6,86.2000046,0,2.110575,2.093825,2.087175,46.7925,46.6106224,46.7881279,29.67812347,5.91
61.8,65.5,64,61.1000023,-0.029612482,-0.02429998,-0.009612501,252.7,246.182663,246.425,17.24672,17.2726555,17.2728119,306.134247,124.740707,49.8784752,418.65,418.996857,418.918762,4.6295,4.66635,4.6574,185.069443,82.8,83.6,88,75.9,17.3525,20.4712486,26.18875,19.94375,6175.22,83.2000046,82.1,5.5925,8.685,8.89875,86.6,86.2000046,0,2.113025,2.09055,2.09045,46.609375,46.4468765,46.645,29.43125153,6.03250027
61.8,65.7000046,63.8,61,-0.031237483,-0.025512517,-0.011650026,237.715012,229.8757,230.115,17.36875,17.400156,17.395155,306.857635,125.393608,49.3706627,419.259369,419.609375,419.53125,4.61325,4.6517,4.6411,185.763885,82.7000046,83.5,87.6,75.8,17.10875,20.34875,26.1074982,19.74,6175.22,83.1,82,5.55250025,8.72625,8.89875,86.6,86.2000046,0,2.107325,2.09055,2.087175,46.5275,46.3243752,46.5225029,29.21562576,5.91
61.6000023,65.2000046,64,61,-0.026762486,-0.02184999,-0.007574975,222.735,214.387817,214.62,17.328125,17.35422,17.3543758,304.398132,124.205887,50.3110542,416.818726,417.262482,417.2875,4.61975,4.65655,4.646,184.027771,82.9,83.5,88.3,75.7000046,17.3525,20.39,25.8637486,19.82125,6173.627,83.1,81.9,5.5925,8.5625,8.735001,86.5,86.1,0,2.11545,2.093825,2.092075,46.4668732,46.28375,46.4618759,28.91874886,5.91
61.7,65.6,63.8,60.9,-0.030425012,-0.02429998,-0.010012507,212.315018,202.975464,202.55,17.328125,17.36453,17.3748436,305.9896,125.337257,49.3518524,419.056244,419.303131,419.328125,4.6214,4.67125,4.64925,185.185181,82.6,83.5,87.6,75.8,17.0675,20.715,26.2699986,20.1887512,6178.3584,83,81.9,5.5925,8.36,8.98,86.5,86.1,0,2.1122,2.09055,2.08555,46.4262466,46.2431259,46.3999977,28.49062347,5.8275
61.5,65,64,61,-0.025137484,-0.020212472,-0.005124986,198.959991,187.162949,188.52,17.328125,17.3492184,17.3543758,306.278931,125.0478,50.02894,418.7531,419.2,419.125,4.6018,4.63535,4.62805,185.648148,82.7000046,83.6,88,75.6,17.435,20.34875,26.0262489,20.025,6178.3584,83.1,82,5.67375,8.48125,9.1025,86.6,86.2000046,0,2.1122,2.097075,2.0937,46.4056244,46.2431259,46.38,28.34687614,6.03250027
61.6000023,65.3,64.1,61.1000023,-0.025950015,-0.020624995,-0.00553751,199.775009,189.934891,189.175,17.3128128,17.3390636,17.34422,306.5683,125.509712,49.40828,419.259369,419.506256,419.53125,4.61,4.6533,4.63945,185.416656,82.7000046,83.6,87.6,75.8,17.23,20.145,26.18875,19.7799988,6168.89551,83.2000046,82,5.51125,8.44125,9.14375,86.6,86.2000046,0,2.107325,2.09055,2.087175,46.609375,46.4268761,46.625,27.97187614,5.91
61.4,64.7000046,64.2000046,61.1000023,-0.021475017,-0.017775,-0.00227499,344.54,347.7503,349.505,17.3179684,17.3390636,17.34422,305.8449,124.99855,49.84086,417.9375,418.28125,418.309357,4.6116,4.6517,4.62805,184.837967,82.6,83.6,87.9,75.6,17.3112488,20.145,26.0675011,20.025,6172.082,83.2000046,82,5.5925,8.48125,8.5725,86.5,86.1,0,2.1114,2.093825,2.09125,46.3443756,46.16125,46.3393745,28.44375038,6.07375
61.3,64.6,64.3,61.2,-0.020662487,-0.01613748,-0.001862526,444.199982,456.3302,456.995,17.3331261,17.359375,17.3595314,305.2662,125.235909,49.7280121,417.634369,417.975,418.0031,4.61485,4.65495,4.64435,184.490738,82.6,83.6,87.8,75.6,16.9037514,20.18625,25.7825,20.025,6170.489,83.1,82,5.5925,8.5625,9.14375,86.5,86.1,0,2.1114,2.094625,2.09045,46.385,46.2225,46.359375,28.11250114,5.8275
61.4,64.7000046,64.4,61.2,-0.021475017,-0.01613748,-0.001462519,430.03,440.8423,441.175,17.3179684,17.3492184,17.3492184,305.8449,125.180161,49.5587425,418.446869,418.790649,418.715637,4.6393,4.67615,4.66715,185.185181,82.5,83.6,87.8,75.7000046,17.19,20.105,26.1074982,20.1475,6179.90332,83.1,81.9,5.67375,8.36,9.0625,86.4,86,0,2.113025,2.0922,2.092075,46.4668732,46.3243752,46.44125,28.63437462,5.91
61.6000023,64.8,64.6,61.5,-0.019037485,-0.014512479,0.000587463,420.425,429.754578,430.085,17.3128128,17.3339062,17.34422,306.5683,125.615631,49.65278,418.853119,419.2,419.125,4.636,4.6745,4.66065,185.995361,82.6,83.7000046,87.7000046,75.8,17.14875,20.43,26.06625,19.82125,6170.489,83.4,82.2000046,5.67375,8.60375,8.65375,86.5,86.1,0,2.1057,2.088925,2.0888,46.73125,46.52875,46.7475,27.88749886,5.99125
61.7,65,64.9,61.7,-0.018625021,-0.013700008,0.001399994,407.884979,416.714,417.035,17.328125,17.3440628,17.3543758,305.9896,125.018456,49.67159,418.3469,418.790649,418.715637,4.623,4.65985,4.64925,185.185181,82.7000046,83.8,88,76,17.14875,20.51125,26.18875,20.1887512,6176.765,83.4,82.3,5.43,8.48125,8.81625,86.4,86,0,2.104075,2.08565,2.0831,46.9756241,46.7531281,46.95125,27.734375,6.03250027
61.7,65,65.1,61.8,-0.01781249,-0.012875021,0.002212524,395.675,401.550781,402.680023,17.3078117,17.3492184,17.3543758,305.121521,125.063522,49.8596649,417.634369,417.975,418.103119,4.61325,4.65495,4.6411,184.143509,82.8,83.8,88.1,76.1,17.23,20.34875,25.9849987,19.69875,6164.212,83.5,82.4,5.67375,8.645,8.81625,86.6,86.1,0,2.107325,2.0873,2.0839,47.1181259,46.91625,47.0943756,27.16562462,5.99125
61.9,65.1,65.2000046,61.9,-0.017412484,-0.012462497,0.002624989,382.97,388.670044,389.305,17.3382816,17.369688,17.369688,305.8449,124.895409,49.57755,418.243744,418.6906,418.512482,4.6295,4.6631,4.6509,185.069443,82.8,83.9,88,76.2000046,17.39375,20.2675,26.2699986,19.7799988,6175.22,83.5,82.4,5.51125,8.645,8.89875,86.4,86,0,2.1057,2.08565,2.0839,47.1787529,47.0181274,47.19625,26.53437614,5.91
61.9,65.2000046,65.1,61.9,-0.01781249,-0.012462497,0.002212524,370.595,376.768219,376.58,17.2976551,17.32875,17.32375,306.857635,125.051033,49.5963554,419.465637,419.915619,419.734375,4.61325,4.6517,4.63945,185.879623,82.7000046,83.9,87.8,76.2000046,17.0675,20.5925,26.1074982,20.1887512,6175.22,83.7000046,82.6,5.51125,8.72625,8.89875,86.5,86.2000046,0,2.104875,2.0873,2.08065,47.2193756,47.0181274,47.19625,26.49062538,5.99125
61.8,64.9,65.4,62,-0.014562488,-0.009612501,0.005475044,357.565,362.748718,363.535,17.2823429,17.2981262,17.3135948,304.398132,124.003662,49.9725151,416.818726,417.262482,417.2875,4.60675,4.63865,4.62645,183.449066,82.9,83.9,88.4,76.2000046,17.10875,20.67375,25.945,19.9037514,6175.22,83.6,82.5,5.5925,8.72625,8.735001,86.5,86,0,2.107325,2.08565,2.07985,47.2193756,47.05875,47.2368736,26.37499809,5.99125
61.7,65,65.1,61.8,-0.01700002,-0.01206249,0.003025055,343.565,349.053864,350.16,17.3128128,17.3390636,17.3543758,306.278931,125.090652,49.4647026,418.853119,419.0969,419.125,4.6165,4.65655,4.6427,185.300919,82.7000046,83.8,87.9,76.1,17.0275,20.83625,25.945,20.1475,6178.3584,83.5,82.4,5.51125,8.5225,8.89875,86.4,86,0,2.104075,2.0881,2.0839,47.0975,46.9775,47.1350021,26.47812271,5.95125
61.7,64.8,65.3,61.9,-0.014962494,-0.010437489,0.005475044,333.465,336.337921,337.765,17.3026562,17.32875,17.3390636,306.712952,125.442673,49.65278,419.259369,419.609375,419.53125,4.60675,4.6468,4.63785,185.648148,82.7000046,84,87.8,76.1,17.14875,20.145,26.2699986,19.82125,6179.90332,83.5,82.4,5.51125,8.7675,8.65375,86.4,86,0,2.10895,2.088925,2.082275,47.1181259,46.8956261,47.1143761,26.49687576,6.03250027
61.7,64.7000046,65.1,61.9,-0.013750017,-0.010025024,0.006287456,320.115,322.9677,323.574982,17.3789063,17.400156,17.405468,305.2662,127.3566,49.8596649,417.9375,418.181244,418.103119,4.5937,4.62885,4.6199,183.680557,82.7000046,83.8,87.8,76,16.945,20.5925,26.1487522,20.1475,6175.22,83.7000046,82.6,5.51125,8.7675,8.735001,86.6,86.2000046,0,2.104075,2.0873,2.0839,47.0568733,46.8956261,47.0331268,26.546875,5.91
61.8,64.6,64.9,62,-0.014150024,-0.011250019,0.00425005,306.11,308.293945,308.57,17.4145317,17.4307823,17.4360943,304.542816,130.694122,49.8596649,418.143738,418.5875,418.309357,4.6458,4.6892,4.67535,184.490738,82.5,84,87.3,76.2000046,16.61875,19.6175,26.6775017,20.10625,6179.90332,83.8,82.7000046,5.43,8.645,8.89875,86.7000046,86.2000046,0,2.107325,2.0873,2.0831,47.0975,46.8956261,47.0531273,26.10000038,5.95125
62.1000023,64.9,65,62.1000023,-0.014962494,-0.013287485,0.003025055,291.13,290.5236,291.60498,17.40953,17.4307823,17.4257813,305.2662,130.9009,49.2013931,418.243744,418.5875,418.512482,4.60675,4.6517,4.63785,184.490738,82.4,84.1,86.7000046,76.4,16.66,20.18625,26.9212513,20.025,6178.3584,84,82.9,5.43,8.645,8.695,86.7000046,86.3,0,2.10245,2.084025,2.08065,47.3618736,47.140625,47.3393745,26.18125153,6.07375
61.4,64.1,64.9,61.8,-0.014150024,-0.011250019,0.004662514,276.47,273.0829,274.15,17.38922,17.4103127,17.4156246,305.121521,129.687851,49.9725151,418.040619,418.4875,418.309357,4.58065,4.6207,4.60525,183.912033,82.3,83.8,87.3,75.8,16.66,20.02375,26.18875,20.025,6170.489,83.8,82.7000046,5.3475,8.645,8.89875,86.7000046,86.3,0,2.113025,2.09055,2.087175,46.751873,46.6106224,46.7675,26.11562538,5.74624968
61.2,64.1,64.5,61.4,-0.016600013,-0.014512479,0.001399994,264.1,257.919678,259.800018,17.38922,17.4206238,17.4156246,304.6875,130.6407,49.76563,418.243744,418.5875,418.715637,4.6214,4.668,4.64765,184.027771,82.2000046,83.7000046,87.1,75.6,16.5374985,20.18625,26.2699986,19.7799988,6168.89551,83.6,82.4,5.43,8.645,8.81625,86.7000046,86.3,0,2.10895,2.097075,2.09045,46.4462471,46.2431259,46.44125,25.93437386,5.91
61.4,64.4,64.3,61.3,-0.021475017,-0.017362475,-0.002674997,251.395,244.874115,245.444992,17.40953,17.4307823,17.4309387,303.240753,130.5378,49.1825829,416.818726,417.056274,417.084381,4.61325,4.66145,4.64765,182.754623,82.1,83.7000046,86.6,75.8,16.70125,19.9425,26.9212513,20.1887512,6179.90332,83.5,82.3,5.43,8.97,8.89875,86.5,86.1,0,2.110575,2.09545,2.087175,46.4462471,46.3243752,46.4206238,25.94687653,5.74624968
61.4,64.8,63.9,61,-0.025137484,-0.020624995,-0.00553751,237.39,230.365158,230.6,17.4145317,17.4307823,17.4410954,305.8449,131.780579,49.0697365,419.259369,419.609375,419.53125,4.69465,4.7381,4.721,186.458328,81.7000046,83.5,86.2000046,75.7000046,17.0675,21.1625,27.4087486,20.35125,6175.22,83.4,82.2000046,5.5925,8.48125,8.735001,86.7000046,86.2000046,0,2.11465,2.097075,2.09045,46.30375,46.079998,46.2575,25.97187424,5.86875
61.2,64,64.8,61.5,-0.015775025,-0.01206249,0.003849983,225.99,216.6703,217.065,17.3484383,17.3798428,17.385,303.674774,128.878586,50.34867,416.209381,416.75,416.678131,4.59045,4.6321,4.6411,183.101852,82.5,83.7000046,87.8,75.6,17.10875,20.22625,25.945,19.9037514,6167.35,83.6,82.5,5.51125,8.645,8.81625,86.8,86.4,0,2.110575,2.0922,2.087175,46.5075,46.3243752,46.5025024,26.80312347,5.99125
61.2,64.2000046,64.3,61.2,-0.020662487,-0.016962528,-0.001862526,211.665009,201.996536,202.060013,17.40953,17.4307823,17.4360943,303.674774,130.516174,49.2578163,416.818726,417.262482,417.084381,4.60675,4.6517,4.63945,182.870361,82.1,83.7000046,86.7000046,75.6,17.10875,20.51125,26.51375,19.9849987,6173.627,83.4,82.2000046,5.5925,8.72625,8.5725,86.6,86.2000046,0,2.113025,2.093825,2.0929,46.30375,46.1206245,46.2981262,27.38125038,5.91
61.2,64,64.5,61.3,-0.018625021,-0.01532501,0.000587463,200.75,189.934891,190.315,17.4451561,17.4562511,17.4564075,305.8449,130.343323,50.1417847,419.056244,419.506256,419.53125,4.65885,4.70225,4.69,185.763885,82.1,83.7000046,87.3,75.5,16.945,20.633749,26.18875,20.06625,6176.765,83.7000046,82.5,5.51125,8.44125,8.65375,86.8,86.3,0,2.113025,2.093825,2.09045,46.3649979,46.1206245,46.3393745,27.75312424,5.7875
61.3,64.3,64.4,61.3,-0.021475017,-0.017362475,-0.00227499,190.495,180.475357,180.365,17.40953,17.4410954,17.4410954,303.819458,130.27565,49.7844353,417.634369,417.975,418.103119,4.623,4.66475,4.6509,183.333328,82.3,83.7000046,87.4,75.6,16.70125,20.5925,26.18875,20.10625,6178.3584,83.5,82.3,5.43,8.93,8.81625,86.6,86.2000046,0,2.108125,2.093,2.0888,46.4262466,46.2225,46.38,28.40625,5.74624968
61.3,64.3,64.4,61.4,-0.019037485,-0.01613748,-0.000225008,332,335.194183,336.135,17.4451561,17.4715633,17.47172,303.9641,129.08728,50.8941,418.040619,418.5875,418.512482,4.61325,4.6582,4.64925,183.101852,82.5,83.7000046,88.1,75.5,16.375,19.9025,25.7012482,19.82125,6178.3584,83.6,82.5,5.43,8.7675,8.940001,86.7000046,86.3,0,2.1122,2.09545,2.0888,46.4868736,46.2431259,46.4818764,29.14999962,5.74624968
62,65.6,63.3,60.9,-0.03206247,-0.02837503,-0.013287485,406.904968,414.756165,422.905029,17.3179684,17.3440628,17.34422,300.202545,99.31716,49.9725151,418.446869,418.893768,418.715637,4.76955,4.79355,4.8204,189.236115,81.5,82.7000046,86.6,75.5,21.63375,26.6525,26.1074982,20.9625015,6175.22,80.3,79.3,6,8.15625,9.5525,84,83.7000046,0,2.110575,2.093825,2.0888,46.4056244,46.2025,46.3999977,29.69687653,5.91
63.3,68,62,60.3,-0.03735,-0.03408748,-0.0194,438.17,448.9933,450.31,17.6434364,17.6551552,17.6706238,294.4155,125.709625,50.9129066,408.6844,409.303131,409.128143,4.5774,4.6207,4.602,175.347214,82.5,82.9,88.2000046,76,18.9425011,22.7075,25.6199989,19.69875,6175.22,81.6,80.6,5.51125,8.15625,9.47,85.6,85.2000046,0,2.113825,2.09055,2.09045,46.4262466,46.2225,46.4206238,29.69375038,5.7875
62.5,65.1,62.7,61.1000023,-0.028400004,-0.0291875,-0.014912486,428.240021,438.39502,437.909973,17.4246864,17.45125,17.4564075,304.1088,135.209015,49.2202,419.3625,419.8125,419.734375,4.61,4.6517,4.64435,185.069443,81.5,83.8,84.8,76.3,18.289999,23.6025,27.8162518,20.47375,6175.22,83.7000046,82.5,5.5925,8.685,8.89875,87.1,86.6,0,2.107325,2.091375,2.087175,46.4462471,46.2431259,46.4618759,31.46562576,5.91
62.1000023,65,63.3,61.2,-0.027575016,-0.026737511,-0.012462497,412.12,422.5775,423.07,17.4348431,17.45125,17.4665623,302.228,133.565552,49.9349,417.53125,417.875,417.9,4.73045,4.7642,4.76175,185.069443,82.1,83.7000046,86.5,76,18.616251,22.62625,26.9612484,20.47375,6178.3584,83.7000046,82.6,5.47,8.645,8.81625,87,86.5,0,2.10975,2.0922,2.08555,46.5275,46.3243752,46.5225029,33.62812424,5.99125
